year,destination,origin,type,Value
2014,Thailand,Uzbekistan,Asylum-seekers,6
2014,Thailand,Uzbekistan,Refugees (incl. refugee-like situations),*
2014,Thailand,Viet Nam,Asylum-seekers,536
2014,Thailand,Viet Nam,Refugees (incl. refugee-like situations),99
2014,Thailand,Stateless,Asylum-seekers,
2014,Thailand,Stateless,Refugees (incl. refugee-like situations),*
2014,Thailand,Yemen,Asylum-seekers,9
2014,Thailand,Yemen,Refugees (incl. refugee-like situations),*
2014,Thailand,South Africa,Asylum-seekers,*
2014,Thailand,South Africa,Refugees (incl. refugee-like situations),
2014,Thailand,Zimbabwe,Asylum-seekers,
2014,Thailand,Zimbabwe,Refugees (incl. refugee-like situations),*
2014,Tajikistan,Afghanistan,Asylum-seekers,122
2014,Tajikistan,Afghanistan,Refugees (incl. refugee-like situations),1975
2014,Tajikistan,Iran (Islamic Rep. of),Asylum-seekers,*
2014,Tajikistan,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),*
2014,Tajikistan,Iraq,Asylum-seekers,
2014,Tajikistan,Iraq,Refugees (incl. refugee-like situations),*
2014,Tajikistan,Kyrgyzstan,Asylum-seekers,
2014,Tajikistan,Kyrgyzstan,Refugees (incl. refugee-like situations),36
2014,Tajikistan,Pakistan,Asylum-seekers,*
2014,Tajikistan,Pakistan,Refugees (incl. refugee-like situations),6
2014,Tajikistan,Tajikistan,Asylum-seekers,
2014,Tajikistan,Tajikistan,Refugees (incl. refugee-like situations),
2014,Tajikistan,Uzbekistan,Asylum-seekers,*
2014,Tajikistan,Uzbekistan,Refugees (incl. refugee-like situations),*
2014,Turkmenistan,Afghanistan,Asylum-seekers,
2014,Turkmenistan,Afghanistan,Refugees (incl. refugee-like situations),19
2014,Turkmenistan,Azerbaijan,Asylum-seekers,
2014,Turkmenistan,Azerbaijan,Refugees (incl. refugee-like situations),15
2014,Turkmenistan,Iraq,Asylum-seekers,
2014,Turkmenistan,Iraq,Refugees (incl. refugee-like situations),
2014,Turkmenistan,Russian Federation,Asylum-seekers,
2014,Turkmenistan,Russian Federation,Refugees (incl. refugee-like situations),*
2014,Turkmenistan,Turkmenistan,Asylum-seekers,
2014,Turkmenistan,Turkmenistan,Refugees (incl. refugee-like situations),
2014,Timor-Leste,Ethiopia,Asylum-seekers,*
2014,Timor-Leste,Ethiopia,Asylum-seekers,
2014,Timor-Leste,Ethiopia,Refugees (incl. refugee-like situations),
2014,Timor-Leste,Ethiopia,Refugees (incl. refugee-like situations),
2014,Timor-Leste,Indonesia,Asylum-seekers,
2014,Timor-Leste,Indonesia,Asylum-seekers,*
2014,Timor-Leste,Indonesia,Refugees (incl. refugee-like situations),
2014,Timor-Leste,Indonesia,Refugees (incl. refugee-like situations),
2014,Timor-Leste,Myanmar,Asylum-seekers,
2014,Timor-Leste,Myanmar,Refugees (incl. refugee-like situations),
2014,Trinidad and Tobago,Bangladesh,Asylum-seekers,7
2014,Trinidad and Tobago,Bangladesh,Refugees (incl. refugee-like situations),8
2014,Trinidad and Tobago,Côte d'Ivoire,Asylum-seekers,
2014,Trinidad and Tobago,Côte d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Cameroon,Asylum-seekers,
2014,Trinidad and Tobago,Cameroon,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Colombia,Asylum-seekers,8
2014,Trinidad and Tobago,Colombia,Refugees (incl. refugee-like situations),8
2014,Trinidad and Tobago,Cuba,Asylum-seekers,42
2014,Trinidad and Tobago,Cuba,Refugees (incl. refugee-like situations),36
2014,Trinidad and Tobago,Egypt,Asylum-seekers,
2014,Trinidad and Tobago,Egypt,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Ghana,Asylum-seekers,
2014,Trinidad and Tobago,Ghana,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Gambia,Asylum-seekers,
2014,Trinidad and Tobago,Gambia,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Haiti,Asylum-seekers,*
2014,Trinidad and Tobago,Haiti,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Jamaica,Asylum-seekers,*
2014,Trinidad and Tobago,Jamaica,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Liberia,Asylum-seekers,
2014,Trinidad and Tobago,Liberia,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Sri Lanka,Asylum-seekers,*
2014,Trinidad and Tobago,Sri Lanka,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Mexico,Asylum-seekers,*
2014,Trinidad and Tobago,Mexico,Refugees (incl. refugee-like situations),6
2014,Trinidad and Tobago,Mali,Asylum-seekers,*
2014,Trinidad and Tobago,Mali,Refugees (incl. refugee-like situations),
2014,Trinidad and Tobago,Nigeria,Asylum-seekers,9
2014,Trinidad and Tobago,Nigeria,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Pakistan,Asylum-seekers,*
2014,Trinidad and Tobago,Pakistan,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Sierra Leone,Asylum-seekers,*
2014,Trinidad and Tobago,Sierra Leone,Refugees (incl. refugee-like situations),
2014,Trinidad and Tobago,Syrian Arab Rep.,Asylum-seekers,12
2014,Trinidad and Tobago,Syrian Arab Rep.,Refugees (incl. refugee-like situations),8
2014,Trinidad and Tobago,Uganda,Asylum-seekers,*
2014,Trinidad and Tobago,Uganda,Refugees (incl. refugee-like situations),
2014,Tunisia,Burundi,Asylum-seekers,
2014,Tunisia,Burundi,Refugees (incl. refugee-like situations),*
2014,Tunisia,Bangladesh,Asylum-seekers,*
2014,Tunisia,Bangladesh,Refugees (incl. refugee-like situations),
2014,Tunisia,Bulgaria,Asylum-seekers,
2014,Tunisia,Bulgaria,Refugees (incl. refugee-like situations),*
2014,Tunisia,Central African Rep.,Asylum-seekers,*
2014,Tunisia,Central African Rep.,Refugees (incl. refugee-like situations),*
2014,Tunisia,Côte d'Ivoire,Asylum-seekers,153
2014,Tunisia,Côte d'Ivoire,Refugees (incl. refugee-like situations),7
2014,Tunisia,Cameroon,Asylum-seekers,*
2014,Tunisia,Cameroon,Refugees (incl. refugee-like situations),*
2014,Tunisia,Dem. Rep. of the Congo,Asylum-seekers,6
2014,Tunisia,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),8
2014,Tunisia,Congo,Asylum-seekers,*
2014,Tunisia,Congo,Refugees (incl. refugee-like situations),
2014,Tunisia,Algeria,Asylum-seekers,*
2014,Tunisia,Algeria,Refugees (incl. refugee-like situations),15
2014,Tunisia,Eritrea,Asylum-seekers,6
2014,Tunisia,Eritrea,Refugees (incl. refugee-like situations),43
2014,Tunisia,Ethiopia,Asylum-seekers,5
2014,Tunisia,Ethiopia,Refugees (incl. refugee-like situations),19
2014,Tunisia,Guinea,Asylum-seekers,*
2014,Tunisia,Guinea,Refugees (incl. refugee-like situations),
2014,Tunisia,Gambia,Asylum-seekers,
2014,Tunisia,Gambia,Refugees (incl. refugee-like situations),*
2014,Tunisia,Iran (Islamic Rep. of),Asylum-seekers,
2014,Tunisia,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),5
2014,Tunisia,Iraq,Asylum-seekers,8
2014,Tunisia,Iraq,Refugees (incl. refugee-like situations),17
2014,Tunisia,Libya,Asylum-seekers,*
2014,Tunisia,Libya,Refugees (incl. refugee-like situations),*
2014,Tunisia,Sri Lanka,Asylum-seekers,*
2014,Tunisia,Sri Lanka,Refugees (incl. refugee-like situations),
2014,Tunisia,Mali,Asylum-seekers,*
2014,Tunisia,Mali,Refugees (incl. refugee-like situations),*
2014,Tunisia,Mauritania,Asylum-seekers,*
2014,Tunisia,Mauritania,Refugees (incl. refugee-like situations),
2014,Tunisia,Namibia,Asylum-seekers,*
2014,Tunisia,Namibia,Refugees (incl. refugee-like situations),
2014,Tunisia,Nepal,Asylum-seekers,*
2014,Tunisia,Nepal,Refugees (incl. refugee-like situations),
2014,Tunisia,Oman,Asylum-seekers,
2014,Tunisia,Oman,Refugees (incl. refugee-like situations),*
2014,Tunisia,Palestinian,Asylum-seekers,*
2014,Tunisia,Palestinian,Refugees (incl. refugee-like situations),42
2014,Tunisia,Rwanda,Asylum-seekers,
2014,Tunisia,Rwanda,Refugees (incl. refugee-like situations),6
2014,Tunisia,Sudan,Asylum-seekers,9
2014,Tunisia,Sudan,Refugees (incl. refugee-like situations),84
2014,Tunisia,Senegal,Asylum-seekers,*
2014,Tunisia,Senegal,Refugees (incl. refugee-like situations),
2014,Tunisia,Somalia,Asylum-seekers,25
2014,Tunisia,Somalia,Refugees (incl. refugee-like situations),81
2014,Tunisia,Syrian Arab Rep.,Asylum-seekers,
2014,Tunisia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),558
2014,Tunisia,Chad,Asylum-seekers,
2014,Tunisia,Chad,Refugees (incl. refugee-like situations),*
2014,Tunisia,Tibetan,Asylum-seekers,*
2014,Tunisia,Tibetan,Refugees (incl. refugee-like situations),*
2014,Tunisia,Yemen,Asylum-seekers,5
2014,Tunisia,Yemen,Refugees (incl. refugee-like situations),
2014,Turkey,Afghanistan,Asylum-seekers,33108
2014,Turkey,Afghanistan,Refugees (incl. refugee-like situations),4188
2014,Turkey,Angola,Asylum-seekers,12
2014,Turkey,Angola,Refugees (incl. refugee-like situations),
2014,Turkey,United Arab Emirates,Asylum-seekers,9
2014,Turkey,United Arab Emirates,Refugees (incl. refugee-like situations),*
2014,Turkey,Armenia,Asylum-seekers,*
2014,Turkey,Armenia,Refugees (incl. refugee-like situations),*
2014,Turkey,Azerbaijan,Asylum-seekers,*
2014,Turkey,Azerbaijan,Refugees (incl. refugee-like situations),5
2014,Turkey,Burundi,Asylum-seekers,*
2014,Turkey,Burundi,Refugees (incl. refugee-like situations),*
2014,Turkey,Benin,Asylum-seekers,*
2014,Turkey,Benin,Refugees (incl. refugee-like situations),
2014,Turkey,Burkina Faso,Asylum-seekers,*
2014,Turkey,Burkina Faso,Refugees (incl. refugee-like situations),
2014,Turkey,Bangladesh,Asylum-seekers,213
2014,Turkey,Bangladesh,Refugees (incl. refugee-like situations),*
2014,Turkey,Bahrain,Asylum-seekers,*
2014,Turkey,Bahrain,Refugees (incl. refugee-like situations),
2014,Turkey,Belarus,Asylum-seekers,*
2014,Turkey,Belarus,Refugees (incl. refugee-like situations),
2014,Turkey,Central African Rep.,Asylum-seekers,16
2014,Turkey,Central African Rep.,Refugees (incl. refugee-like situations),*
2014,Turkey,China,Asylum-seekers,60
2014,Turkey,China,Refugees (incl. refugee-like situations),16
2014,Turkey,Côte d'Ivoire,Asylum-seekers,55
2014,Turkey,Côte d'Ivoire,Refugees (incl. refugee-like situations),23
2014,Turkey,Cameroon,Asylum-seekers,82
2014,Turkey,Cameroon,Refugees (incl. refugee-like situations),9
2014,Turkey,Dem. Rep. of the Congo,Asylum-seekers,240
2014,Turkey,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),62
2014,Turkey,Congo,Asylum-seekers,261
2014,Turkey,Congo,Refugees (incl. refugee-like situations),10
2014,Turkey,Cuba,Asylum-seekers,
2014,Turkey,Cuba,Refugees (incl. refugee-like situations),*
2014,Turkey,Djibouti,Asylum-seekers,5
2014,Turkey,Djibouti,Refugees (incl. refugee-like situations),
2014,Turkey,Algeria,Asylum-seekers,15
2014,Turkey,Algeria,Refugees (incl. refugee-like situations),*
2014,Turkey,Egypt,Asylum-seekers,123
2014,Turkey,Egypt,Refugees (incl. refugee-like situations),22
2014,Turkey,Eritrea,Asylum-seekers,142
2014,Turkey,Eritrea,Refugees (incl. refugee-like situations),59
2014,Turkey,Ethiopia,Asylum-seekers,147
2014,Turkey,Ethiopia,Refugees (incl. refugee-like situations),98
2014,Turkey,Gabon,Asylum-seekers,*
2014,Turkey,Gabon,Refugees (incl. refugee-like situations),
2014,Turkey,Ghana,Asylum-seekers,27
2014,Turkey,Ghana,Refugees (incl. refugee-like situations),
2014,Turkey,Guinea,Asylum-seekers,15
2014,Turkey,Guinea,Refugees (incl. refugee-like situations),8
2014,Turkey,Gambia,Asylum-seekers,5
2014,Turkey,Gambia,Refugees (incl. refugee-like situations),
2014,Turkey,Guinea-Bissau,Asylum-seekers,*
2014,Turkey,Guinea-Bissau,Refugees (incl. refugee-like situations),
2014,Turkey,Indonesia,Asylum-seekers,*
2014,Turkey,Indonesia,Refugees (incl. refugee-like situations),
2014,Turkey,India,Asylum-seekers,11
2014,Turkey,India,Refugees (incl. refugee-like situations),
2014,Turkey,Iran (Islamic Rep. of),Asylum-seekers,11441
2014,Turkey,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),3388
2014,Turkey,Iraq,Asylum-seekers,54520
2014,Turkey,Iraq,Refugees (incl. refugee-like situations),17542
2014,Turkey,Israel,Asylum-seekers,*
2014,Turkey,Israel,Refugees (incl. refugee-like situations),
2014,Turkey,Jordan,Asylum-seekers,36
2014,Turkey,Jordan,Refugees (incl. refugee-like situations),27
2014,Turkey,Kazakhstan,Asylum-seekers,43
2014,Turkey,Kazakhstan,Refugees (incl. refugee-like situations),
2014,Turkey,Kenya,Asylum-seekers,14
2014,Turkey,Kenya,Refugees (incl. refugee-like situations),*
2014,Turkey,Kyrgyzstan,Asylum-seekers,63
2014,Turkey,Kyrgyzstan,Refugees (incl. refugee-like situations),204
2014,Turkey,Kuwait,Asylum-seekers,*
2014,Turkey,Kuwait,Refugees (incl. refugee-like situations),
2014,Turkey,Lebanon,Asylum-seekers,33
2014,Turkey,Lebanon,Refugees (incl. refugee-like situations),7
2014,Turkey,Liberia,Asylum-seekers,*
2014,Turkey,Liberia,Refugees (incl. refugee-like situations),6
2014,Turkey,Libya,Asylum-seekers,41
2014,Turkey,Libya,Refugees (incl. refugee-like situations),10
2014,Turkey,Sri Lanka,Asylum-seekers,16
2014,Turkey,Sri Lanka,Refugees (incl. refugee-like situations),15
2014,Turkey,Morocco,Asylum-seekers,68
2014,Turkey,Morocco,Refugees (incl. refugee-like situations),25
2014,Turkey,Mali,Asylum-seekers,19
2014,Turkey,Mali,Refugees (incl. refugee-like situations),6
2014,Turkey,Myanmar,Asylum-seekers,20
2014,Turkey,Myanmar,Refugees (incl. refugee-like situations),
2014,Turkey,Mongolia,Asylum-seekers,76
2014,Turkey,Mongolia,Refugees (incl. refugee-like situations),
2014,Turkey,Mauritania,Asylum-seekers,*
2014,Turkey,Mauritania,Refugees (incl. refugee-like situations),6
2014,Turkey,Niger,Asylum-seekers,*
2014,Turkey,Niger,Refugees (incl. refugee-like situations),
2014,Turkey,Nigeria,Asylum-seekers,118
2014,Turkey,Nigeria,Refugees (incl. refugee-like situations),6
2014,Turkey,Nepal,Asylum-seekers,14
2014,Turkey,Nepal,Refugees (incl. refugee-like situations),
2014,Turkey,Oman,Asylum-seekers,*
2014,Turkey,Oman,Refugees (incl. refugee-like situations),
2014,Turkey,Pakistan,Asylum-seekers,1827
2014,Turkey,Pakistan,Refugees (incl. refugee-like situations),28
2014,Turkey,Philippines,Asylum-seekers,8
2014,Turkey,Philippines,Refugees (incl. refugee-like situations),*
2014,Turkey,Palestinian,Asylum-seekers,446
2014,Turkey,Palestinian,Refugees (incl. refugee-like situations),849
2014,Turkey,Russian Federation,Asylum-seekers,
2014,Turkey,Russian Federation,Refugees (incl. refugee-like situations),5
2014,Turkey,Rwanda,Asylum-seekers,9
2014,Turkey,Rwanda,Refugees (incl. refugee-like situations),*
2014,Turkey,Saudi Arabia,Asylum-seekers,7
2014,Turkey,Saudi Arabia,Refugees (incl. refugee-like situations),*
2014,Turkey,Sudan,Asylum-seekers,192
2014,Turkey,Sudan,Refugees (incl. refugee-like situations),218
2014,Turkey,Senegal,Asylum-seekers,35
2014,Turkey,Senegal,Refugees (incl. refugee-like situations),*
2014,Turkey,Singapore,Asylum-seekers,*
2014,Turkey,Singapore,Refugees (incl. refugee-like situations),
2014,Turkey,Solomon Islands,Asylum-seekers,*
2014,Turkey,Solomon Islands,Refugees (incl. refugee-like situations),
2014,Turkey,Sierra Leone,Asylum-seekers,24
2014,Turkey,Sierra Leone,Refugees (incl. refugee-like situations),*
2014,Turkey,Somalia,Asylum-seekers,1020
2014,Turkey,Somalia,Refugees (incl. refugee-like situations),2389
2014,Turkey,Syrian Arab Rep.,Asylum-seekers,250
2014,Turkey,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1557899
2014,Turkey,Chad,Asylum-seekers,*
2014,Turkey,Chad,Refugees (incl. refugee-like situations),*
2014,Turkey,Togo,Asylum-seekers,*
2014,Turkey,Togo,Refugees (incl. refugee-like situations),*
2014,Turkey,Tajikistan,Asylum-seekers,76
2014,Turkey,Tajikistan,Refugees (incl. refugee-like situations),17
2014,Turkey,Turkmenistan,Asylum-seekers,200
2014,Turkey,Turkmenistan,Refugees (incl. refugee-like situations),*
2014,Turkey,Tunisia,Asylum-seekers,11
2014,Turkey,Tunisia,Refugees (incl. refugee-like situations),9
2014,Turkey,Turkey,Asylum-seekers,
2014,Turkey,Turkey,Refugees (incl. refugee-like situations),
2014,Turkey,United Rep. of Tanzania,Asylum-seekers,*
2014,Turkey,United Rep. of Tanzania,Refugees (incl. refugee-like situations),
2014,Turkey,Uganda,Asylum-seekers,429
2014,Turkey,Uganda,Refugees (incl. refugee-like situations),23
2014,Turkey,Ukraine,Asylum-seekers,*
2014,Turkey,Ukraine,Refugees (incl. refugee-like situations),
2014,Turkey,Uzbekistan,Asylum-seekers,408
2014,Turkey,Uzbekistan,Refugees (incl. refugee-like situations),65
2014,Turkey,Stateless,Asylum-seekers,26
2014,Turkey,Stateless,Refugees (incl. refugee-like situations),61
2014,Turkey,Yemen,Asylum-seekers,305
2014,Turkey,Yemen,Refugees (incl. refugee-like situations),40
2014,Turkey,South Africa,Asylum-seekers,*
2014,Turkey,South Africa,Refugees (incl. refugee-like situations),
2014,Turkey,Zimbabwe,Asylum-seekers,*
2014,Turkey,Zimbabwe,Refugees (incl. refugee-like situations),
2014,United Rep. of Tanzania,Burundi,Asylum-seekers,41
2014,United Rep. of Tanzania,Burundi,Asylum-seekers,
2014,United Rep. of Tanzania,Burundi,Refugees (incl. refugee-like situations),34313
2014,United Rep. of Tanzania,Burundi,Refugees (incl. refugee-like situations),
2014,United Rep. of Tanzania,Dem. Rep. of the Congo,Asylum-seekers,
2014,United Rep. of Tanzania,Dem. Rep. of the Congo,Asylum-seekers,795
2014,United Rep. of Tanzania,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),
2014,United Rep. of Tanzania,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),53881
2014,United Rep. of Tanzania,Somalia,Asylum-seekers,
2014,United Rep. of Tanzania,Somalia,Refugees (incl. refugee-like situations),150
2014,United Rep. of Tanzania,Various/Unknown,Asylum-seekers,47
2014,United Rep. of Tanzania,Various/Unknown,Asylum-seekers,
2014,United Rep. of Tanzania,Various/Unknown,Refugees (incl. refugee-like situations),148
2014,United Rep. of Tanzania,Various/Unknown,Refugees (incl. refugee-like situations),
2014,Uganda,Angola,Asylum-seekers,*
2014,Uganda,Angola,Refugees (incl. refugee-like situations),
2014,Uganda,Burundi,Asylum-seekers,2464
2014,Uganda,Burundi,Refugees (incl. refugee-like situations),11903
2014,Uganda,Bangladesh,Asylum-seekers,*
2014,Uganda,Bangladesh,Refugees (incl. refugee-like situations),
2014,Uganda,Central African Rep.,Asylum-seekers,*
2014,Uganda,Central African Rep.,Refugees (incl. refugee-like situations),14
2014,Uganda,Canada,Asylum-seekers,*
2014,Uganda,Canada,Refugees (incl. refugee-like situations),
2014,Uganda,Dem. Rep. of the Congo,Asylum-seekers,9592
2014,Uganda,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),178217
2014,Uganda,Comoros,Asylum-seekers,
2014,Uganda,Comoros,Refugees (incl. refugee-like situations),*
2014,Uganda,Egypt,Asylum-seekers,*
2014,Uganda,Egypt,Refugees (incl. refugee-like situations),5
2014,Uganda,Eritrea,Asylum-seekers,6908
2014,Uganda,Eritrea,Refugees (incl. refugee-like situations),2600
2014,Uganda,Ethiopia,Asylum-seekers,962
2014,Uganda,Ethiopia,Refugees (incl. refugee-like situations),1265
2014,Uganda,Guinea,Asylum-seekers,*
2014,Uganda,Guinea,Refugees (incl. refugee-like situations),
2014,Uganda,Gambia,Asylum-seekers,*
2014,Uganda,Gambia,Refugees (incl. refugee-like situations),
2014,Uganda,India,Asylum-seekers,*
2014,Uganda,India,Refugees (incl. refugee-like situations),
2014,Uganda,Ireland,Asylum-seekers,*
2014,Uganda,Ireland,Refugees (incl. refugee-like situations),
2014,Uganda,Iran (Islamic Rep. of),Asylum-seekers,
2014,Uganda,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),*
2014,Uganda,Iraq,Asylum-seekers,*
2014,Uganda,Iraq,Refugees (incl. refugee-like situations),
2014,Uganda,Kenya,Asylum-seekers,357
2014,Uganda,Kenya,Refugees (incl. refugee-like situations),1274
2014,Uganda,Liberia,Asylum-seekers,
2014,Uganda,Liberia,Refugees (incl. refugee-like situations),*
2014,Uganda,Libya,Asylum-seekers,*
2014,Uganda,Libya,Refugees (incl. refugee-like situations),
2014,Uganda,Mali,Asylum-seekers,*
2014,Uganda,Mali,Refugees (incl. refugee-like situations),
2014,Uganda,Malawi,Asylum-seekers,
2014,Uganda,Malawi,Refugees (incl. refugee-like situations),*
2014,Uganda,Nigeria,Asylum-seekers,*
2014,Uganda,Nigeria,Refugees (incl. refugee-like situations),*
2014,Uganda,Pakistan,Asylum-seekers,238
2014,Uganda,Pakistan,Refugees (incl. refugee-like situations),38
2014,Uganda,Palestinian,Asylum-seekers,5
2014,Uganda,Palestinian,Refugees (incl. refugee-like situations),*
2014,Uganda,Rwanda,Asylum-seekers,2289
2014,Uganda,Rwanda,Refugees (incl. refugee-like situations),14312
2014,Uganda,Sudan,Asylum-seekers,792
2014,Uganda,Sudan,Refugees (incl. refugee-like situations),1802
2014,Uganda,Senegal,Asylum-seekers,*
2014,Uganda,Senegal,Refugees (incl. refugee-like situations),*
2014,Uganda,Somalia,Asylum-seekers,10995
2014,Uganda,Somalia,Refugees (incl. refugee-like situations),17010
2014,Uganda,South Sudan,Asylum-seekers,833
2014,Uganda,South Sudan,Refugees (incl. refugee-like situations),157053
2014,Uganda,Syrian Arab Rep.,Asylum-seekers,13
2014,Uganda,Syrian Arab Rep.,Refugees (incl. refugee-like situations),*
2014,Uganda,Chad,Asylum-seekers,*
2014,Uganda,Chad,Refugees (incl. refugee-like situations),5
2014,Uganda,Turkey,Asylum-seekers,*
2014,Uganda,Turkey,Refugees (incl. refugee-like situations),
2014,Uganda,United Rep. of Tanzania,Asylum-seekers,*
2014,Uganda,United Rep. of Tanzania,Refugees (incl. refugee-like situations),*
2014,Uganda,Uganda,Asylum-seekers,
2014,Uganda,Uganda,Refugees (incl. refugee-like situations),
2014,Uganda,Yemen,Asylum-seekers,*
2014,Uganda,Yemen,Refugees (incl. refugee-like situations),*
2014,Uganda,Zambia,Asylum-seekers,*
2014,Uganda,Zambia,Refugees (incl. refugee-like situations),*
2014,Ukraine,Afghanistan,Asylum-seekers,2397
2014,Ukraine,Afghanistan,Refugees (incl. refugee-like situations),1544
2014,Ukraine,Angola,Asylum-seekers,10
2014,Ukraine,Angola,Refugees (incl. refugee-like situations),30
2014,Ukraine,Armenia,Asylum-seekers,26
2014,Ukraine,Armenia,Refugees (incl. refugee-like situations),201
2014,Ukraine,Azerbaijan,Asylum-seekers,46
2014,Ukraine,Azerbaijan,Refugees (incl. refugee-like situations),176
2014,Ukraine,Burundi,Asylum-seekers,7
2014,Ukraine,Burundi,Refugees (incl. refugee-like situations),6
2014,Ukraine,Burkina Faso,Asylum-seekers,*
2014,Ukraine,Burkina Faso,Refugees (incl. refugee-like situations),*
2014,Ukraine,Bangladesh,Asylum-seekers,120
2014,Ukraine,Bangladesh,Refugees (incl. refugee-like situations),6
2014,Ukraine,Bulgaria,Asylum-seekers,*
2014,Ukraine,Bulgaria,Refugees (incl. refugee-like situations),
2014,Ukraine,Bosnia and Herzegovina,Asylum-seekers,
2014,Ukraine,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),*
2014,Ukraine,Belarus,Asylum-seekers,26
2014,Ukraine,Belarus,Refugees (incl. refugee-like situations),21
2014,Ukraine,China,Asylum-seekers,7
2014,Ukraine,China,Refugees (incl. refugee-like situations),*
2014,Ukraine,Côte d'Ivoire,Asylum-seekers,34
2014,Ukraine,Côte d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Ukraine,Cameroon,Asylum-seekers,106
2014,Ukraine,Cameroon,Refugees (incl. refugee-like situations),*
2014,Ukraine,Dem. Rep. of the Congo,Asylum-seekers,154
2014,Ukraine,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),66
2014,Ukraine,Congo,Asylum-seekers,31
2014,Ukraine,Congo,Refugees (incl. refugee-like situations),21
2014,Ukraine,Cuba,Asylum-seekers,12
2014,Ukraine,Cuba,Refugees (incl. refugee-like situations),
2014,Ukraine,Algeria,Asylum-seekers,11
2014,Ukraine,Algeria,Refugees (incl. refugee-like situations),*
2014,Ukraine,Egypt,Asylum-seekers,17
2014,Ukraine,Egypt,Refugees (incl. refugee-like situations),*
2014,Ukraine,Eritrea,Asylum-seekers,33
2014,Ukraine,Eritrea,Refugees (incl. refugee-like situations),17
2014,Ukraine,Western Sahara,Asylum-seekers,*
2014,Ukraine,Western Sahara,Refugees (incl. refugee-like situations),
2014,Ukraine,Ethiopia,Asylum-seekers,17
2014,Ukraine,Ethiopia,Refugees (incl. refugee-like situations),16
2014,Ukraine,France,Asylum-seekers,*
2014,Ukraine,France,Refugees (incl. refugee-like situations),
2014,Ukraine,Gabon,Asylum-seekers,*
2014,Ukraine,Gabon,Refugees (incl. refugee-like situations),
2014,Ukraine,Georgia,Asylum-seekers,114
2014,Ukraine,Georgia,Refugees (incl. refugee-like situations),62
2014,Ukraine,Ghana,Asylum-seekers,*
2014,Ukraine,Ghana,Refugees (incl. refugee-like situations),
2014,Ukraine,Guinea,Asylum-seekers,136
2014,Ukraine,Guinea,Refugees (incl. refugee-like situations),5
2014,Ukraine,Gambia,Asylum-seekers,*
2014,Ukraine,Gambia,Refugees (incl. refugee-like situations),*
2014,Ukraine,Guinea-Bissau,Asylum-seekers,*
2014,Ukraine,Guinea-Bissau,Refugees (incl. refugee-like situations),*
2014,Ukraine,Greece,Asylum-seekers,*
2014,Ukraine,Greece,Refugees (incl. refugee-like situations),
2014,Ukraine,Croatia,Asylum-seekers,*
2014,Ukraine,Croatia,Refugees (incl. refugee-like situations),
2014,Ukraine,India,Asylum-seekers,39
2014,Ukraine,India,Refugees (incl. refugee-like situations),*
2014,Ukraine,Iran (Islamic Rep. of),Asylum-seekers,72
2014,Ukraine,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),57
2014,Ukraine,Iraq,Asylum-seekers,241
2014,Ukraine,Iraq,Refugees (incl. refugee-like situations),81
2014,Ukraine,Jordan,Asylum-seekers,18
2014,Ukraine,Jordan,Refugees (incl. refugee-like situations),*
2014,Ukraine,Kazakhstan,Asylum-seekers,7
2014,Ukraine,Kazakhstan,Refugees (incl. refugee-like situations),10
2014,Ukraine,Kenya,Asylum-seekers,6
2014,Ukraine,Kenya,Refugees (incl. refugee-like situations),
2014,Ukraine,Kyrgyzstan,Asylum-seekers,155
2014,Ukraine,Kyrgyzstan,Refugees (incl. refugee-like situations),7
2014,Ukraine,Cambodia,Asylum-seekers,*
2014,Ukraine,Cambodia,Refugees (incl. refugee-like situations),
2014,Ukraine,Lebanon,Asylum-seekers,27
2014,Ukraine,Lebanon,Refugees (incl. refugee-like situations),6
2014,Ukraine,Liberia,Asylum-seekers,19
